"rowid","plant","description","reporting_date","reporting_month","reporting_year","azpdes_outfall_003","npdes_outfall_005","reuse","ponds","gric","outfall_001_gwrp","outfall_001_sewrp","effluent_to_baseline","me01_southern_ave","me02_baseline","me03_8th_street","total_beneficial_reuse","total_system_flow"
"27457","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-04-18T00:00:00.000","Apr","2026","0.005923922619937609","0","0","0","0","0","0","0","0","0","0","0","0.005923922619937609"
"27458","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-04-19T00:00:00.000","Apr","2026","0.0060388857770400746","0","0","0","0","0","0","0","0","0","0","0","0.0060388857770400746"
"27459","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-04-20T00:00:00.000","Apr","2026","0.00581853468126307","0","0","0","0","0","0","0","0","0","0","0","0.00581853468126307"
"27460","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-04-21T00:00:00.000","Apr","2026","0.005838349325737606","0","0","0","0","0","0","0","0","0","0","0","0.005838349325737606"
"27461","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-04-22T00:00:00.000","Apr","2026","0.005804996670124231","0","0","0","0","0","0","0","0","0","0","0","0.005804996670124231"
"27462","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-04-23T00:00:00.000","Apr","2026","0.005974476839500395","0","0","0","0","0","0","0","0","0","0","0","0.005974476839500395"
"27463","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-04-24T00:00:00.000","Apr","2026","0.0061086275381967425","0","0","0","0","0","0","0","0","0","0","0","0.0061086275381967425"
"27464","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-04-25T00:00:00.000","Apr","2026","0.006089179485570639","0","0","0","0","0","0","0","0","0","0","0","0.006089179485570639"
"27465","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-04-26T00:00:00.000","Apr","2026","0.005894777772482485","0","0","0","0","0","0","0","0","0","0","0","0.005894777772482485"
"27466","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-04-27T00:00:00.000","Apr","2026","0.005912783128830294","0","0","0","0","0","0","0","0","0","0","0","0.005912783128830294"
"27467","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-04-28T00:00:00.000","Apr","2026","0.005882578520950946","0","0","0","0","0","0","0","0","0","0","0","0.005882578520950946"
"27468","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-04-29T00:00:00.000","Apr","2026","0.005881654506083578","0","0","0","0","0","0","0","0","0","0","0","0.005881654506083578"
"27469","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-04-30T00:00:00.000","Apr","2026","0.0058828471034454806","0","0","0","0","0","0","0","0","0","0","0","0.0058828471034454806"
"27470","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-04-30T00:00:00.000","Apr","2026","0.005924249552966406","0","0","0","0","0","0","0","0","0","0","0","0.005924249552966406"
"27471","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-02T00:00:00.000","May","2026","0.005917922419030219","0","0","0","0","0","0","0","0","0","0","0","0.005917922419030219"
"27472","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-03T00:00:00.000","May","2026","0.005903595010749996","0","0","0","0","0","0","0","0","0","0","0","0.005903595010749996"
"27473","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-04T00:00:00.000","May","2026","0.0059023800810488565","0","0","0","0","0","0","0","0","0","0","0","0.0059023800810488565"
"27474","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-05T00:00:00.000","May","2026","0.005917472027552624","0","0","0","0","0","0","0","0","0","0","0","0.005917472027552624"
"27475","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-06T00:00:00.000","May","2026","0.005922602644811074","0","0","0","0","0","0","0","0","0","0","0","0.005922602644811074"
"27476","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-07T00:00:00.000","May","2026","0.005910256373075147","0","0","0","0","0","0","0","0","0","0","0","0.005910256373075147"
"27477","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-08T00:00:00.000","May","2026","0.2317251699666182","0","0","0","0","0","0","0","0","0","0","0","0.2317251699666182"
"27478","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-09T00:00:00.000","May","2026","0.15411420725286007","0","0","0","0","0","0","0","0","0","0","0","0.15411420725286007"
"27479","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-10T00:00:00.000","May","2026","0.012035173868450025","0","0","0","0","0","0","0","0","0","0","0","0.012035173868450025"
"27480","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-11T00:00:00.000","May","2026","0.006001812987960875","0","0","0","0","0","0","0","0","0","0","0","0.006001812987960875"
"27481","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-12T00:00:00.000","May","2026","0.006022519994682322","0","0","0","0","0","0","0","0","0","0","0","0.006022519994682322"
"27482","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-13T00:00:00.000","May","2026","0.006004010792821646","0","0","0","0","0","0","0","0","0","0","0","0.006004010792821646"
"27483","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-14T00:00:00.000","May","2026","0.005960458637370418","0","0","0","0","0","0","0","0","0","0","0","0.005960458637370418"
"27484","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-15T00:00:00.000","May","2026","0.005960773327387869","0","0","0","0","0","0","0","0","0","0","0","0.005960773327387869"
"27485","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-16T00:00:00.000","May","2026","0.0059433690427492065","0","0","0","0","0","0","0","0","0","0","0","0.0059433690427492065"
"27486","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-17T00:00:00.000","May","2026","0.005914603262984504","0","0","0","0","0","0","0","0","0","0","0","0.005914603262984504"
"27487","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-18T00:00:00.000","May","2026","0.00591123424237594","0","0","0","0","0","0","0","0","0","0","0","0.00591123424237594"
"27488","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-19T00:00:00.000","May","2026","0.005922472104430199","0","0","0","0","0","0","0","0","0","0","0","0.005922472104430199"
"27489","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-20T00:00:00.000","May","2026","0.00591123354219229","0","0","0","0","0","0","0","0","0","0","0","0.00591123354219229"
"27490","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-21T00:00:00.000","May","2026","0.005931376770604402","0","0","0","0","0","0","0","0","0","0","0","0.005931376770604402"
"27491","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-22T00:00:00.000","May","2026","0.18826359399827197","0","0","0","0","0","0","0","0","0","0","0","0.18826359399827197"
"27492","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-23T00:00:00.000","May","2026","0.25865806887547177","0","0","0","0","0","0","0","0","0","0","0","0.25865806887547177"
"27493","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-24T00:00:00.000","May","2026","0.01660115485234807","0","0","0","0","0","0","0","0","0","0","0","0.01660115485234807"
"27494","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-25T00:00:00.000","May","2026","0.005914418531271319","0","0","0","0","0","0","0","0","0","0","0","0.005914418531271319"
"27495","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-26T00:00:00.000","May","2026","0.005856126217016329","0","0","0","0","0","0","0","0","0","0","0","0.005856126217016329"
"27496","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-27T00:00:00.000","May","2026","0.0058238634568018215","0","0","0","0","0","0","0","0","0","0","0","0.0058238634568018215"
"27497","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-28T00:00:00.000","May","2026","0.005946367920842022","0","0","0","0","0","0","0","0","0","0","0","0.005946367920842022"
"27498","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-29T00:00:00.000","May","2026","0.006093531420143942","0","0","0","0","0","0","0","0","0","0","0","0.006093531420143942"
"27499","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-30T00:00:00.000","May","2026","0.006085654720664024","0","0","0","0","0","0","0","0","0","0","0","0.006085654720664024"
"27500","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-31T00:00:00.000","May","2026","0.006075350373672943","0","0","0","0","0","0","0","0","0","0","0","0.006075350373672943"
"27501","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-05-31T00:00:00.000","May","2026","0.00605174262697498","0","0","0","0","0","0","0","0","0","0","0","0.00605174262697498"
"27502","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-02T00:00:00.000","Jun","2026","0.006087272233950595","0","0","0","0","0","0","0","0","0","0","0","0.006087272233950595"
"27503","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-03T00:00:00.000","Jun","2026","0.006092742648130904","0","0","0","0","0","0","0","0","0","0","0","0.006092742648130904"
"27504","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-04T00:00:00.000","Jun","2026","0.006091403910735001","0","0","0","0","0","0","0","0","0","0","0","0.006091403910735001"
"27505","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-05T00:00:00.000","Jun","2026","0.0060908560796330375","0","0","0","0","0","0","0","0","0","0","0","0.0060908560796330375"
"27506","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-06T00:00:00.000","Jun","2026","0.006030935231441011","0","0","0","0","0","0","0","0","0","0","0","0.006030935231441011"
"27507","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-07T00:00:00.000","Jun","2026","0.0060623117024078965","0","0","0","0","0","0","0","0","0","0","0","0.0060623117024078965"
"27508","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-08T00:00:00.000","Jun","2026","0.006071168463677168","0","0","0","0","0","0","0","0","0","0","0","0.006071168463677168"
"27509","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-09T00:00:00.000","Jun","2026","0.006035242384920518","0","0","0","0","0","0","0","0","0","0","0","0.006035242384920518"
"27510","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-10T00:00:00.000","Jun","2026","0.006000276014674455","0","0","0","0","0","0","0","0","0","0","0","0.006000276014674455"
"27511","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-11T00:00:00.000","Jun","2026","0.006012301717419177","0","0","0","0","0","0","0","0","0","0","0","0.006012301717419177"
"27512","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-12T00:00:00.000","Jun","2026","0.007107434968929738","0","0","0","0","0","0","0","0","0","0","0","0.007107434968929738"
"27513","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-13T00:00:00.000","Jun","2026","0.0060434639841939015","0","0","0","0","0","0","0","0","0","0","0","0.0060434639841939015"
"27514","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-14T00:00:00.000","Jun","2026","0.00587685575010255","0","0","0","0","0","0","0","0","0","0","0","0.00587685575010255"
"27515","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-15T00:00:00.000","Jun","2026","0.005860050635722776","0","0","0","0","0","0","0","0","0","0","0","0.005860050635722776"
"27516","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-16T00:00:00.000","Jun","2026","0.005900697996063779","0","0","0","0","0","0","0","0","0","0","0","0.005900697996063779"
"27517","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-17T00:00:00.000","Jun","2026","0.005954866045309852","0","0","0","0","0","0","0","0","0","0","0","0.005954866045309852"
"27518","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-18T00:00:00.000","Jun","2026","0.9258427502742658","0","0","0","0","0","0","0","0","0","0","0","0.9258427502742658"
"27519","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-19T00:00:00.000","Jun","2026","0.046101109959029905","0","0","0","0","0","0","0","0","0","0","0","0.046101109959029905"
"27520","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-20T00:00:00.000","Jun","2026","0.006163830345030874","0","0","0","0","0","0","0","0","0","0","0","0.006163830345030874"
"27521","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-21T00:00:00.000","Jun","2026","0.006301570897145818","0","0","0","0","0","0","0","0","0","0","0","0.006301570897145818"
"27522","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-22T00:00:00.000","Jun","2026","0.006332638828704755","0","0","0","0","0","0","0","0","0","0","0","0.006332638828704755"
"27523","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-23T00:00:00.000","Jun","2026","0.006353282699516664","0","0","0","0","0","0","0","0","0","0","0","0.006353282699516664"
"27524","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-24T00:00:00.000","Jun","2026","0.00628559982093672","0","0","0","0","0","0","0","0","0","0","0","0.00628559982093672"
"27525","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-25T00:00:00.000","Jun","2026","0.0062291088974745605","0","0","0","0","0","0","0","0","0","0","0","0.0062291088974745605"
"27526","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-26T00:00:00.000","Jun","2026","0.006093307766935247","0","0","0","0","0","0","0","0","0","0","0","0.006093307766935247"
"27527","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-27T00:00:00.000","Jun","2026","0.006080620068435867","0","0","0","0","0","0","0","0","0","0","0","0.006080620068435867"
"27528","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-28T00:00:00.000","Jun","2026","0.006079821827976654","0","0","0","0","0","0","0","0","0","0","0","0.006079821827976654"
"27529","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-29T00:00:00.000","Jun","2026","0.006200322357472032","0","0","0","0","0","0","0","0","0","0","0","0.006200322357472032"
"27530","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-30T00:00:00.000","Jun","2026","0.006232851615210098","0","0","0","0","0","0","0","0","0","0","0","0.006232851615210098"
"27531","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-06-30T00:00:00.000","Jun","2026","0.006248758497316372","0","0","0","0","0","0","0","0","0","0","0","0.006248758497316372"
"27532","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-02T00:00:00.000","Jul","2026","0.006223709400122364","0","0","0","0","0","0","0","0","0","0","0","0.006223709400122364"
"27533","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-03T00:00:00.000","Jul","2026","0.006215262731226782","0","0","0","0","0","0","0","0","0","0","0","0.006215262731226782"
"27534","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-04T00:00:00.000","Jul","2026","0.006182594438238691","0","0","0","0","0","0","0","0","0","0","0","0.006182594438238691"
"27535","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-05T00:00:00.000","Jul","2026","0.006144821915465097","0","0","0","0","0","0","0","0","0","0","0","0.006144821915465097"
"27536","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-06T00:00:00.000","Jul","2026","0.006076954343977074","0","0","0","0","0","0","0","0","0","0","0","0.006076954343977074"
"27537","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-07T00:00:00.000","Jul","2026","0.006018078012857586","0","0","0","0","0","0","0","0","0","0","0","0.006018078012857586"
"27538","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-08T00:00:00.000","Jul","2026","0.005947581434156746","0","0","0","0","0","0","0","0","0","0","0","0.005947581434156746"
"27539","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-09T00:00:00.000","Jul","2026","0.005957915370042126","0","0","0","0","0","0","0","0","0","0","0","0.005957915370042126"
"27540","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-10T00:00:00.000","Jul","2026","1.4884905589860864","0","0","0","0","0","0","0","0","0","0","0","1.4884905589860864"
"27541","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-11T00:00:00.000","Jul","2026","1.1078656365474064","0","0","0","0","0","0","0","0","0","0","0","1.1078656365474064"
"27542","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-12T00:00:00.000","Jul","2026","2.8603028704722724","0","0","0","0","0","0","0","0","0","0","0","2.8603028704722724"
"27543","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-13T00:00:00.000","Jul","2026","0.1281950703705661","0","0","0","0","0","0","0","0","0","0","0","0.1281950703705661"
"27544","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-14T00:00:00.000","Jul","2026","0.0061078443347165985","0","0","0","0","0","0","0","0","0","0","0","0.0061078443347165985"
"27545","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-15T00:00:00.000","Jul","2026","0.006189762110201021","0","0","0","0","0","0","0","0","0","0","0","0.006189762110201021"
"27546","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-16T00:00:00.000","Jul","2026","0.006234236216793458","0","0","0","0","0","0","0","0","0","0","0","0.006234236216793458"
"27547","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-17T00:00:00.000","Jul","2026","0.04520824188754583","0","0","0","0","0","0","0","0","0","0","0","0.04520824188754583"
"27548","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-18T00:00:00.000","Jul","2026","0.520108393083016","0","0","0","0","0","0","0","0","0","0","0","0.520108393083016"
"27549","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-19T00:00:00.000","Jul","2026","1.7525176952282588","0","0","0","0","0","0","0","0","0","0","0","1.7525176952282588"
"27550","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-20T00:00:00.000","Jul","2026","0.08134026648864771","0","0","0","0","0","0","0","0","0","0","0","0.08134026648864771"
"27551","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-21T00:00:00.000","Jul","2026","0.006480239661565672","0","0","0","0","0","0","0","0","0","0","0","0.006480239661565672"
"27552","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-22T00:00:00.000","Jul","2026","0.006552146825318535","0","0","0","0","0","0","0","0","0","0","0","0.006552146825318535"
"27553","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-23T00:00:00.000","Jul","2026","0.006582728373662879","0","0","0","0","0","0","0","0","0","0","0","0.006582728373662879"
"27554","NWWRP","UV Parshall Flume Flow -- Yesterday","2026-07-24T00:00:00.000","Jul","2026","0.006602282810490578","0","0","0","0","0","0","0","0","0","0","0","0.006602282810490578"
