month,pathway,beneficial,flow_mgd,beneficial_fraction,total_system_flow_mgd,valid_days,source_ids,source_locators,scientific_boundary
2019-05-01,GRIC exchange,True,8.277446450671041,0.9988802880449196,33.937599547813676,15,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-05-01,Local reuse,True,1.2639398923457712,0.9988802880449196,33.937599547813676,15,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-05-01,Percolation recharge,True,0.0,0.9988802880449196,33.937599547813676,15,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-05-01,Salt River discharge,False,0.0374002503798457,0.9988802880449196,33.937599547813676,15,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-06-01,91st Ave / Palo Verde,True,5.482357373637807,0.9791977255216636,31.571796944019532,29,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-06-01,Aquifer recharge,True,6.982787391406367,0.9791977255216636,31.571796944019532,29,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-06-01,Baseline sewer return,False,0.029551724036192,0.9791977255216636,31.571796944019532,29,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-06-01,East Maricopa Floodway,False,0.0,0.9791977255216636,31.571796944019532,29,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-06-01,GRIC exchange,True,7.498097658596309,0.9791977255216636,31.571796944019532,29,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-06-01,Local reuse,True,0.0010116336611384,0.9791977255216636,31.571796944019532,29,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-06-01,Percolation recharge,True,0.0,0.9791977255216636,31.571796944019532,29,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
2019-06-01,Salt River discharge,False,0.6132764154061086,0.9791977255216636,31.571796944019532,29,MESA_OPEN_DATA_2026,"City of Mesa Water Resources (2026), dataset 5zhe-5nig; retrieved 2026-08-22",Municipal pathways are not allocated to individual data centers.
